n,mean_distance_to_k_neighbors,proximity_score
3111,3.852312932436166,0.2595843114352992
3131,4.144356386448807,0.24129199005895172
3137,3.609132226756415,0.27707491362776665
3139,3.043499408990259,0.3285691454533389
3147,3.324644642295534,0.3007840258408006
3152,4.821032871719661,0.20742443094836086
3154,3.099085665947132,0.32267581725400957
3158,3.416344229588654,0.2927105504588197
3161,2.96262320656956,0.33753870481476744
3175,3.0547438824349578,0.3273596866008176
3182,3.9071057455181872,0.2559439301449255
3183,3.0035913545398416,0.33293477106604263
3184,3.139845120100303,0.31848704689221624
3201,3.4245903466620446,0.2920057287945141
3222,5.026497935927749,0.19894567007620376
3237,2.3361499683494626,0.4280547111905201
3241,2.894916914171406,0.3454330571991142
3255,3.587141341877505,0.27877351481119017
3265,3.4348177108551665,0.2911362652053925
3271,5.010311582347424,0.19958838558524972
3283,4.361166741139177,0.22929643816795722
3287,2.7258900233981485,0.36685265781669846
3289,4.848342280637067,0.20625606488088022
3295,3.802293102905999,0.26299918836753056
3299,4.202472742667191,0.23795514242052887
3311,3.802601089347383,0.26297788711025716
3341,3.1132358909898974,0.3212091968018892
3351,3.0013476742273504,0.333183658989824
3359,3.842072887420217,0.2602761658358844
3379,3.93149805147915,0.254355969888759
3402,2.9875016195382336,0.3347278520150999
3408,4.014954571295215,0.24906882064101493
3429,3.2355551514415204,0.30906597266752384
3430,3.7938416414396747,0.26358506614426314
3433,3.8492535029682786,0.2597906319312587
3442,3.600513260879258,0.2777381799603534
3449,2.98840421066567,0.33462675378071244
3450,2.9874046033941624,0.33473872232221497
3464,4.61120052568838,0.21686326465936953
3465,3.3588758378681227,0.2977186559638959
3471,3.106457628097552,0.3219100724100638
3473,2.768192924069715,0.36124649814127424
3474,3.0328359369656503,0.3297243968297769
3490,2.8579749603260654,0.34989809703775726
3515,3.815972406781752,0.26205640224822807
3522,3.1900858911844203,0.3134711835700464
3525,3.1048910481467993,0.32207249288072215
3540,3.674536859890688,0.2721431402458367
3560,3.3674000882239854,0.29696500974053164
3561,2.25784588849681,0.44290002479545665
3584,4.832842686144945,0.20691755658975766
3594,2.949661729244883,0.33902192583136037
3608,3.898659333536199,0.2564984304726912
3621,3.3053289768735703,0.30254174607018175
3627,3.3854854685901565,0.2953786123962134
3628,3.8774682533578066,0.2579002417708418
3632,5.9268250092698604,0.16872440108081133
3635,3.918543986884522,0.2551968290637474
3643,3.907840986893943,0.255895775532712
3656,3.100813155582018,0.32249605178548046
3659,3.041602156933001,0.32877409615201647
3666,3.381958684768447,0.29568663996502115
3679,2.4671940290747822,0.40531875005169443
3685,2.670429301656417,0.3744716249852952
3688,2.731146680373441,0.3661465739595135
3690,3.475521921613832,0.28772656957818005
3739,3.994004425183409,0.25037528593970665
3744,4.323381891105915,0.23130040907488977
3748,2.759731777561524,0.3623540548868953
3754,4.483370859611343,0.22304646019991875
3757,3.829930032910336,0.26110137558827573
3763,3.4892617299261857,0.28659357692289483
3795,3.2951021546596393,0.30348072777822255
3802,3.4861702871741143,0.28684772045668255
3804,3.346525319038175,0.29881740153309555
3826,2.9602438493205465,0.33781000853331333
3838,4.0238993065633,0.2485151649716164
3857,4.520220258459284,0.2212281576607571
3861,3.6215700630821894,0.2761233339632423
3865,3.048181272361931,0.32806447866691546
3866,4.4640442042546,0.2240121186628694
3868,2.708171386167271,0.36925284902846445
3869,3.3500798351614223,0.2985003490078071
3875,3.555642037927651,0.28124315927554755
3879,3.373266397074295,0.29644857010612163
3880,3.2680109257800978,0.3059965289929338
3881,3.978936312438065,0.2513234496550677
3895,2.7475943803109657,0.36395474061439104
3898,2.815258767025562,0.3552071346735157
3902,3.0533005670169877,0.3275144316946995
3913,2.896821844328966,0.34520590279216834
3916,3.58954774385775,0.27858662744098334
3944,2.934335284279262,0.34079268492498854
3950,3.0441708388419544,0.3284966754297159
3958,3.597915367757397,0.2779387222282075
3962,3.2630495314403327,0.3064617899190413
3975,2.908261780733011,0.3438480011065619
3988,2.73202638288207,0.36602867610111206
3992,3.7036307189845656,0.27000532069080113
3994,3.068904369169409,0.32584918906102034
4002,2.8863450032824995,0.34645892949817236
4009,4.164887427042925,0.24010252798351409
4010,5.145568807753116,0.19434197410654577
4038,2.7753095098654996,0.3603201720186167
4045,3.4997112995805737,0.28573785503951715
4051,3.602784647662298,0.2775630790612429
4061,4.930723314107341,0.20281000094624804
4065,2.671792149563415,0.3742806116722182
4070,4.680512039748043,0.213651837984294
4110,3.9007399712854203,0.25636161532454343
4118,3.7711751483656855,0.2651693333397959
4120,4.144205969965188,0.2413007478989175
4133,3.1150106100195134,0.3210261938701437
4142,2.309869116065728,0.43292496230384325
4143,2.657393716333437,0.3763085589663329
4147,3.614993596730675,0.2766256628792102
4159,3.58909644507215,0.27862165737360645
4172,2.994566270120448,0.33393817661595576
4173,3.8701969044506015,0.2583847862752859
4176,4.096458870437728,0.24411327725423998
4178,2.589072913676325,0.3862386395984789
4180,3.467947791911058,0.2883549753350377
4185,2.9424173130175126,0.3398566191055131
4193,3.0363511774244687,0.3293426687383055
4224,4.3762765762979665,0.2285047534280166
4239,3.252420128113895,0.3074633536287948
4252,2.9616202899712096,0.3376530081813369
4266,3.0361988047022157,0.3293591969178542
4269,2.082022429289284,0.48030222246014814
4285,2.1466060240393126,0.46585166947301004
4292,4.163315409221793,0.24019318781006788
4310,2.3184399434704295,0.4313245218259513
4320,3.4585895341995196,0.2891352067400383
4334,4.278641781210412,0.23371902840552122
4336,4.069393625488251,0.24573685714165164
4346,3.8305798543244878,0.2610570822249798
4359,3.533796640345856,0.28298176204668246
4362,3.3464457408627757,0.29882450738373023
4371,4.0360304760788255,0.24776819846298448
4376,4.837692438069611,0.20671012322536655
4379,3.431428565454593,0.2914238139960315
4389,3.116694338634555,0.32085276621569053
4403,3.983176208229685,0.2510559281644728
4420,3.9663176316579594,0.2521230251500907
4421,3.7123213788678853,0.2693732298319204
4424,4.323760693920806,0.2312801449455252
4495,3.4121674830472672,0.2930688499225272
4515,4.075889318627307,0.24534522942751016
4517,3.7578287002259074,0.2661111188861848
4525,3.9122488903770885,0.25560745955080527
4528,2.9693564314873484,0.3367733120199261
4541,2.830085330356931,0.3533462363389327
4543,2.943570217393252,0.33972350789893296
4545,4.018845455073907,0.24882768227308233
4549,4.769486811971495,0.20966616313725261
4567,2.5349331580292547,0.3944877192647716
4594,2.9799015384124417,0.33558155768207687
4599,2.699194238872159,0.37048093301261387
4607,3.665407195679079,0.2728209845767109
4618,2.705180821666622,0.3696610562925494
4642,3.814182976946789,0.2621793464141111
4644,4.4220890295586175,0.22613746428791076
4647,4.161646974441725,0.24028948301985834
4653,3.3508472073781546,0.29843198991521436
4654,2.90415098619774,0.3443347142597795
4667,3.888470128626223,0.25717054957884883
4668,3.118285426311247,0.3206890528884721
4677,4.269946102125672,0.23419499358597148
4681,5.169383591287546,0.19344666193570964
4683,3.0610456940286035,0.3266857472759859
4707,3.55737865648283,0.2811058637734157
4715,2.5451262339708185,0.39290781991565166
4723,2.5367322115230317,0.3942079481062822
4730,2.703198782274778,0.3699320991696055
4735,3.4166293195760957,0.29268612613901535
4739,3.1088965577529564,0.3216575339265893
4744,3.752265294095019,0.26650567633729
4771,2.4696789106351176,0.4049109362732619
4779,3.3486139771647148,0.2986310177342106
4815,2.4101324359962213,0.4149149586405354
4824,3.031093287773011,0.32991396339846235
4825,3.8181147015134513,0.26190936579337204
4826,2.8930421505825863,0.34565690644993863
4836,2.7359563912282585,0.3655029017296224
4843,2.960476920787592,0.337783413536501
4844,3.570610636259505,0.28006414080682246
4846,3.126321545062468,0.31986473099001045
4849,4.32002432873429,0.2314801778657472
4857,2.7872151593011187,0.3587810566624453
4858,2.998540043270075,0.3334956297295636
4863,3.5307101658120326,0.28322913890886464
4887,3.6180121957409703,0.27639486709771116
4888,4.145838498039707,0.24120572966665071
4899,2.831259212735726,0.35319973370908314
4906,3.2025296401100363,0.31225315996304986
4908,2.3472510853566138,0.4260302641835378
4912,3.290803630310048,0.303877141373361
4919,3.833843879871003,0.26083482565632954
4927,3.2319963599972836,0.30940628905922746
4929,4.120415316249344,0.2426939818556977
4935,3.100852587343452,0.32249195078840975
4951,3.0331319915804205,0.32969221345313693
4955,2.527172435987683,0.3956991560050705
4968,2.825646333641484,0.35390133156222703
4976,2.328479787296824,0.4294647544097814
5003,3.3183897744727084,0.3013509768178449
5013,2.5525166999399826,0.39177020860357986
5021,3.123430644635884,0.3201607827332614
5041,4.037604704682378,0.24767159569634448
5053,2.3898563993506636,0.41843518308099464
5056,3.7872150953636234,0.2640462648197494
5057,3.83239624588096,0.26093335235742754
5090,2.6765680695159695,0.37361276605995913
5098,3.0726668738941987,0.3254501841692675
5110,3.909692341782408,0.2557746013191027
5126,3.5788128750932864,0.27942226512014945
5127,2.1305684838142076,0.4693582992503956
5134,2.123853710624084,0.47084222185231583
5138,2.8038904923514765,0.3566473094179208
5155,3.8563178650419827,0.2593147232661678
5164,2.399662255435179,0.4167253111285168
5175,2.874679618753078,0.3478648519564112
5176,2.8580617143316003,0.3498874761819182
5177,2.4449578172992177,0.4090050114256059
5209,4.369771948011184,0.2288448944011601
5211,2.8693055529957343,0.34851638542140934
5219,2.146755293033424,0.46581927770002457
5220,3.6130682746109057,0.2767730704196045
5245,2.8030362097256,0.35675600498130455
5250,3.535770707469549,0.2828237696203408
5264,3.076378593605116,0.32505752122914267
5270,3.4187067577067793,0.29250827019469006
5282,2.611170068137846,0.38297007621290874
5301,2.980923343027103,0.3354665266179481
5306,3.811058658663314,0.2623942818950145
5314,2.369387950941918,0.42204992204929614
5321,2.639670141155781,0.3788352129337534
5323,3.323350332896774,0.300901168950207
5329,3.4301233876110873,0.2915347021076578
5354,2.5245077369476805,0.39611682917980634
5355,2.987053775988829,0.334778037154228
5358,3.1945715181163545,0.31303102601669924
5375,3.7390934404771947,0.26744450651442114
5383,3.177898130686112,0.31467339696750574
5395,2.2352464477377323,0.4473779618402442
5398,2.9210994650575497,0.3423368536271175
5400,3.676868848601667,0.27197053829647294
5405,2.9759606999144625,0.3360259428252553
5419,2.5376572587376836,0.39406424825748126
5425,2.7209406806132383,0.3675199562874172
5426,2.417942350535205,0.4135747900599198
5433,2.449646214770991,0.40822221346484444
5440,6.156497446901457,0.16243001944281385
5447,3.2327410362819498,0.30933501594356405
5449,3.78768744065884,0.2640133368094896
5459,3.122103502512876,0.320296876511241
5469,4.20062950290165,0.23805955733753628
5471,4.3449892313793335,0.2301501676408795
5479,3.8372543959060863,0.2606029980880667
5482,3.196465768552055,0.31284552139992733
5489,2.8555234525885353,0.35019848955999594
5497,3.9349629994629396,0.2541319956848972
5498,4.005110582680277,0.24968099615629993
5511,3.7569260352601637,0.2661750565793305
5526,3.5331823687246016,0.28303096065791084
5528,3.0815331400665094,0.32451379055365026
5530,3.407960219728203,0.29343065514991845
5532,2.393267497323728,0.4178387919937209
5534,2.8103574517130414,0.3558266224782539
5535,3.3964492771101233,0.2944251241256745
5539,2.5720718617628293,0.3887916254852374
5545,4.4438462618308225,0.22503028707113384
5550,3.201147927289669,0.3123879379252437
5559,3.3881679053622755,0.29514475903542364
5565,3.374430521664906,0.2963463000880856
5566,3.4790862126883595,0.28743179641616085
5574,3.097099488067613,0.3228827500867954
5578,3.524112343956965,0.2837593987928575
5586,3.1025556302867785,0.3223149297430147
5593,3.133664861434299,0.3191151716019735
5599,3.8073022136712367,0.26265317116380826
5609,3.58159039908574,0.2792055731037774
5610,3.686044336157118,0.27129353550920055
5614,3.8500927946360983,0.25973399950072057
5622,2.917847763869548,0.34271835987546245
5625,3.9312060984044264,0.254374859767749
5636,2.745970830510648,0.3641699281320017
5643,3.317057497664005,0.30147201268109936
5644,3.5132089785998124,0.28464005588368524
5649,4.564632590473405,0.21907568247372772
5653,4.359371547772565,0.2293908626601749
5661,3.273821209097376,0.3054534551920152
5667,3.545815375426277,0.2820225798923606
5670,4.289314413137132,0.23313749090927188
5672,3.4253771419158396,0.29193865626148263
5682,2.1664983846287478,0.4615743113839888
5709,3.8785673697436267,0.25782715747073437
5711,3.704549406550476,0.2699383623367272
5726,2.7823854317512433,0.35940383693363326
5738,4.401672253971744,0.22718638333361751
5755,3.7109432017158994,0.269473270174909
5759,4.023651682481452,0.24853045912339883
5766,2.307700617867616,0.43333177287251257
5787,2.8628006071134497,0.34930829535066593
5794,3.0890231237201826,0.32372693888913107
5801,4.22451799818454,0.2367133955706916
5803,3.0130078024133504,0.3318942616738964
5812,4.314835369597031,0.23175855260803607
5813,3.383416744454127,0.29555921588401374
5814,3.13077191393689,0.3194100456657663
5819,3.6900945464743073,0.2709957664784434
5820,2.777490750391732,0.3600372025932406
5831,4.403166009476918,0.22710931131087872
5840,3.0794679247676844,0.32473142258012494
5855,4.415064407857556,0.2264972620150362
5867,3.850643544988497,0.2596968502320117
5907,2.9318888518432686,0.3410770498243691
5919,3.6298001711083203,0.27549725959001903
5963,2.641687009190391,0.37854598085262786
5981,4.211609444769852,0.23743892046818424
5984,2.7341227871582396,0.3657480215213752
5985,3.3806095445186,0.29580464316594257
5988,3.3378514192705593,0.29959392267323764
5989,3.846878378424512,0.25995103084316634
6001,3.7655679581701613,0.2655641887514026
6005,4.009329470264714,0.24941826492840607
6020,3.8963101712161063,0.25665307844001184
6025,2.6770178393708255,0.3735499948086467
6042,2.6010487528269044,0.38446030621793725
6053,2.554039303749737,0.3915366527568503
6055,3.1549957248195972,0.31695764026965934
6062,2.764404263491131,0.36174159228677755
6070,3.1380181098107887,0.31867247574934415
6076,3.5302301101691236,0.2832676536068096
6081,2.3908678310810583,0.41825816843560953
6084,2.676466416189206,0.3736269560308706
6096,3.0013579254862206,0.33318252098761814
6097,3.0193185391071693,0.33120056299040734
6115,2.7736543575118615,0.3605351897187005
6124,3.264500168804395,0.3063256082985403
6129,2.998410805392716,0.3335100040998858
6145,3.2616281690868734,0.30659534078026246
6154,3.307217738180205,0.3023689636322364
6159,2.9432319688415207,0.3397625503481019
6169,2.6196635692904735,0.3817284065489618
6179,2.3613808680660897,0.42348102905506757
6193,2.5955290718814625,0.3852779037742501
6199,3.804590259332852,0.2628403932714401
6201,2.180136988040433,0.45868677311803635
6217,4.3732892811857464,0.2286608398629961
6245,2.9306725356755363,0.3412186069328804
6270,2.532406717498705,0.3948812775964043
6273,2.468055185953747,0.40517732573032317
6285,2.7784257948061133,0.35991603658049937
6296,3.345001225547217,0.29895355265112306
6299,3.103789634887164,0.32218678378183063
6301,2.6398939968452715,0.37880308875835245
6319,2.118218781915521,0.47209476591233906
6320,3.326684710659154,0.3005995719388622
6341,2.213940841499396,0.45168325244061003
6362,3.0972263078848585,0.32286952924747425
6368,3.2252743099178787,0.3100511472542476
6381,2.8561044408452827,0.3501272522456123
6382,2.5170602792433243,0.39728885646720447
6407,3.25687683585582,0.3070426210136128
6414,2.7359306110601236,0.3655063457958653
6418,2.5295209713184454,0.39533176887574145
6423,2.4927379344419873,0.40116531552822626
6445,3.1229135050922836,0.32021379982796844
6458,2.6249031585215596,0.38096643556284765
6469,3.847369076217267,0.2599178763954042
6477,3.2554743534426125,0.30717489724414776
6481,3.1304668756248057,0.3194411695540116
6501,4.242197631912359,0.2357268771443281
6509,3.1138444792377613,0.3211464177698653
6524,3.3513206401476054,0.29838983116687323
6525,3.421026720746333,0.29230990624403747
6538,3.27522117381836,0.30532289177706495
6539,2.737456134304611,0.36530265726199923
6552,5.054964066585971,0.1978253429356588
6583,2.28589815707348,0.4374648087033816
6589,3.137655447530969,0.3187093091392761
6598,3.32240664841639,0.3009866358401204
6607,2.999831013336542,0.33335211068686943
6625,2.919430295845332,0.3425325829572868
6631,3.5958202252975973,0.27810066614689
6632,2.6540652789376047,0.37678048386206725
6638,3.254619013824005,0.3072556252366834
6670,3.7177590710253385,0.26897923746412544
6671,2.7135962441304686,0.3685146610011124
6679,3.6194274752742976,0.2762867903366233
6680,2.614276297098749,0.38251503909873247
