n,mean_distance_to_k_neighbors,proximity_score
5801,4.349980892259151,0.2298860672650961
5803,3.1096956029433063,0.3215748831021226
5812,4.463743174601417,0.22402722577986792
5813,3.612632551801414,0.27680645226459033
5814,3.2242991933282292,0.31014491523271337
5819,3.834151059524288,0.26081392842247886
5820,2.8698334654414355,0.3484522750332596
5831,4.624865537515116,0.21622250244643257
5840,3.2913766563965448,0.3038242366021132
5855,4.634449075939113,0.2157753777447963
5867,3.9442582853095756,0.25353309232416527
5907,3.01111817315831,0.332102542143268
5919,3.7420257348977386,0.2672349339219765
5963,2.869575459638256,0.34848360465339123
5981,4.401202944864133,0.2272106086738618
5984,2.854186706830986,0.35036250347825115
5985,3.5636460003710537,0.28061148607229713
5988,3.457799433303834,0.2892012736100884
5989,4.027400052342314,0.24829914758980975
6001,3.9385451178712465,0.2539008618848166
6005,4.1201821256405236,0.24270771764592744
6020,4.00238492435073,0.2498510310479372
6025,2.836681742948617,0.35252456588950565
6042,2.720591938277104,0.3675670672732024
6053,2.7192873505368595,0.3677434088759342
6055,3.2977206243685777,0.30323975676113224
6062,2.8858189292546568,0.3465220876688654
6070,3.2949067885833494,0.30349872216860135
6076,3.731611697739404,0.2679807228081979
6081,2.4732394598983194,0.40432801441745875
6084,2.777361408045691,0.3600539696068207
6096,3.1230486152490995,0.32019994665370205
6097,3.13283965150777,0.3191992285715618
6115,2.912361580187546,0.34336395824012345
6124,3.3716125969157327,0.29659398025576206
6129,3.106200281476055,0.3219367424448502
6145,3.3887958904177204,0.2950900651252973
6154,3.418289406475057,0.2925439835800528
6159,3.038267767471253,0.32913491388284377
6169,2.7860393802688908,0.35893247133611134
6179,2.4117002417064097,0.4146452294137644
6193,2.726912281311061,0.36671513302908565
6199,4.014598023377088,0.24909094115443936
6201,2.267698027366156,0.44097582126532975
6217,4.499691417188978,0.22223746192455396
6245,2.9978902047008193,0.3335679200097535
6270,2.67081354347416,0.3744177508920516
6273,2.595966532057434,0.3852129785383113
6285,2.911798302290212,0.34343038087944766
6296,3.432445317425362,0.29133748902656875
6299,3.1929975838437583,0.3131853293781319
6301,2.7642757403341776,0.3617584112208526
6319,2.2770063102629177,0.439173135134656
6320,3.4218890999648357,0.29223623875185906
6341,2.3470333847782308,0.4260697808923852
6362,3.2035636831441097,0.3121523712050096
6368,3.3473207839272208,0.2987463898893067
6381,2.9507604741188116,0.33889568766109085
6382,2.6095586780578843,0.38320655841463896
6407,3.5414250399580425,0.28237220574110056
6414,2.8439001603211738,0.35162978431940245
6418,2.657894588885986,0.37623764470612725
6423,2.606575643755353,0.38364511016411307
6445,3.2619507874038525,0.30656501743105125
6458,2.799394801240099,0.3572200675505486
6469,4.029890156650085,0.24814572137892188
6477,3.345434047772892,0.29891487493690594
6481,3.344943894946888,0.29895867655967945
6501,4.370028516533518,0.22883145870018518
6509,3.2527320927448207,0.3074338652821056
6524,3.4820105023142345,0.2871904031694008
6525,3.682419271781531,0.2715606035583055
6538,3.342135172590452,0.29920992071203745
6539,2.8961997473108974,0.3452800522229685
6552,5.300085157782632,0.18867621372675755
6583,2.4345900009758905,0.41074677855357383
6589,3.3654500884086973,0.2971370763880613
6598,3.473987397916537,0.2878536636602207
6607,3.064907521394588,0.32627411855632615
6625,3.047018055960029,0.3281897191398822
6631,3.7548642588981727,0.26632121191330993
6632,2.7741887289935527,0.36046574248841
6638,3.3499934109814404,0.2985080498133677
6670,3.868061837846703,0.25852740776151284
